time;LTFT add. B1;LTFT add. B2;LTFT mul. B1;LTFT mul. B2;InjTmCyl1;STFT B1;STFT B2;Coolant;Lambda B1;Lambda B2;RPM
201306;0.148364;-0.0635843;-1.24054;0.460815;3.516;2.92206;1.72272;54;1.00879;0.999023;755
201346;0.148364;-0.0635843;-1.24054;0.460815;3.508;3.21198;1.48163;54;1.00879;0.99707;754
201386;0.148364;-0.0635843;-1.24054;0.460815;3.508;3.52173;1.45264;54;1.01074;0.99707;758
201427;0.148364;-0.0635843;-1.24054;0.460815;3.516;3.60107;1.19171;54;1.01074;0.996094;755
201467;0.148364;-0.0635843;-1.24054;0.460815;3.5;3.46222;1.24054;54;1.00879;0.996094;757
201507;0.148364;-0.0635843;-1.24054;0.460815;3.488;3.302;1.40228;54;1.00684;0.99707;758
201548;0.148364;-0.0635843;-1.24054;0.460815;3.504;3.3844;1.25427;54;1.00684;0.99707;757
201587;0.148364;-0.0635843;-1.24054;0.460815;3.516;2.75269;1.22681;54;1.00293;0.99707;753
201628;0.148364;-0.0635843;-1.24054;0.460815;3.456;2.45667;1.18408;54;1;0.99707;755
201669;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.18048;1.12915;54;0.99707;0.99707;755
201718;0.148364;-0.0635843;-1.24054;0.460815;3.396;2.4765;1.04981;54;0.99707;0.99707;759
201757;0.148364;-0.0635843;-1.24054;0.460815;3.388;2.43683;0.970459;54;0.996094;0.99707;760
201797;0.148364;-0.0635843;-1.24054;0.460815;3.388;2.2583;0.886536;54;0.994141;0.99707;756
201837;0.148364;-0.0635843;-1.24054;0.460815;3.388;2.1698;1.03455;54;0.993164;0.999023;755
201878;0.148364;-0.0635843;-1.24054;0.460815;3.384;2.17438;1.00555;54;0.993164;0.999023;759
201919;0.148364;-0.0635843;-1.24054;0.460815;3.384;2.14081;0.996399;54;0.993164;0.999023;758
201968;0.148364;-0.0635843;-1.24054;0.460815;3.36;1.93787;1.10016;54;0.992188;1;758
202007;0.148364;-0.0635843;-1.24054;0.460815;3.344;1.86768;1.10931;54;0.992188;1;756
202048;0.148364;-0.0635843;-1.24054;0.460815;3.344;2.00653;1.1261;54;0.993164;1;755
202087;0.148364;-0.0635843;-1.24054;0.460815;3.336;1.82953;1.17035;54;0.993164;1;758
202128;0.148364;-0.0635843;-1.24054;0.460815;3.344;1.75934;1.20239;54;0.993164;1;756
202167;0.148364;-0.0635843;-1.24054;0.460815;3.36;2.00348;1.24206;54;0.995117;1;752
202207;0.148364;-0.0635843;-1.24054;0.460815;3.38;2.17896;1.26953;54;0.99707;1;751
202247;0.148364;-0.0635843;-1.24054;0.460815;3.368;1.78375;1.32294;54;0.996094;1;754
202287;0.148364;-0.0635843;-1.24054;0.460815;3.36;1.96075;1.37482;54;0.99707;1;753
202327;0.148364;-0.0635843;-1.24054;0.460815;3.388;1.9104;1.27258;54;0.99707;0.999023;751
202368;0.148364;-0.0635843;-1.24054;0.460815;3.44;2.0874;1.30768;54;0.999023;0.999023;748
202407;0.148364;-0.0635843;-1.24054;0.460815;3.44;2.00348;0.949097;54;0.999023;0.99707;752
202447;0.148364;-0.0635843;-1.24054;0.460815;3.456;1.90124;1.22681;54;0.999023;0.99707;749
202485;0.148364;-0.0635843;-1.24054;0.460815;3.468;2.37884;1.28479;54;1.00195;0.99707;746
202528;0.148364;-0.0635843;-1.24054;0.460815;3.484;2.6535;1.1322;54;1.00488;0.996094;744
202564;0.148364;-0.0635843;-1.24054;0.460815;3.492;2.43378;1.26801;54;1.00488;0.996094;745
202606;0.148364;-0.0635843;-1.24054;0.460815;3.468;2.44598;1.0849;54;1.00488;0.995117;745
202647;0.148364;-0.0635843;-1.24054;0.460815;3.504;2.47498;1.19476;54;1.00488;0.995117;741
202687;0.148364;-0.0635843;-1.24054;0.460815;3.484;2.75726;1.18866;54;1.00684;0.995117;741
202726;0.148364;-0.0635843;-1.24054;0.460815;3.444;2.6413;1.16272;54;1.00684;0.995117;745
202766;0.148364;-0.0635843;-1.24054;0.460815;3.42;2.89154;1.13373;54;1.00684;0.995117;745
202806;0.148364;-0.0635843;-1.24054;0.460815;3.44;2.98004;1.09863;54;1.00684;0.995117;742
202847;0.148364;-0.0635843;-1.24054;0.460815;3.408;3.04718;1.05743;54;1.00684;0.995117;741
202886;0.148364;-0.0635843;-1.24054;0.460815;3.388;3.12042;1.00708;54;1.00684;0.995117;745
202927;0.148364;-0.0635843;-1.24054;0.460815;3.396;3.18451;0.971985;54;1.00684;0.995117;742
202966;0.148364;-0.0635843;-1.24054;0.460815;3.42;2.83508;1.02692;54;1.00488;0.996094;739
203007;0.148364;-0.0635843;-1.24054;0.460815;3.408;3.11127;0.9552;54;1.00488;0.996094;741
203045;0.148364;-0.0635843;-1.24054;0.460815;3.396;3.14178;1.14441;54;1.00488;0.99707;741
203087;0.148364;-0.0635843;-1.24054;0.460815;3.396;2.76642;1.01471;54;1.00293;0.99707;736
203125;0.148364;-0.0635843;-1.24054;0.460815;3.368;3.01056;1.18866;54;1.00293;0.999023;737
203165;0.148364;-0.0635843;-1.24054;0.460815;3.356;3.3432;1.11237;54;1.00391;0.999023;739
203204;0.148364;-0.0635843;-1.24054;0.460815;3.344;2.66724;1.03302;54;1;0.999023;738
203246;0.148364;-0.0635843;-1.24054;0.460815;3.356;2.71912;1.17798;54;0.999023;1;736
203284;0.148364;-0.0635843;-1.24054;0.460815;3.36;2.61536;1.01166;54;0.99707;1;734
203325;0.148364;-0.0635843;-1.24054;0.460815;3.344;2.63214;1.18866;54;0.99707;1.00195;738
203364;0.148364;-0.0635843;-1.24054;0.460815;3.344;2.49786;1.36871;54;0.996094;1.00195;737
203404;0.148364;-0.0635843;-1.24054;0.460815;3.36;2.005;1.15967;54;0.994141;1.00195;733
203448;0.148364;-0.0635843;-1.24054;0.460815;3.312;2.16522;1.15967;54;0.994141;1.00195;734
203485;0.148364;-0.0635843;-1.24054;0.460815;3.296;2.10419;1.1734;54;0.994141;1.00195;738
203529;0.148364;-0.0635843;-1.24054;0.460815;3.3;2.04163;1.20392;54;0.994141;1.00195;736
203577;0.148364;-0.0635843;-1.24054;0.460815;3.32;1.95312;1.23749;54;0.994141;1.00195;734
203615;0.148364;-0.0635843;-1.24054;0.460815;3.32;1.88141;1.26648;54;0.994141;1.00195;731
203659;0.148364;-0.0635843;-1.24054;0.460815;3.312;2.24915;1.3092;54;0.996094;1.00195;734
203704;0.148364;-0.0635843;-1.24054;0.460815;3.32;1.84784;1.35956;54;0.996094;1.00195;733
203747;0.148364;-0.0635843;-1.24054;0.460815;3.384;1.87683;1.40991;54;0.996094;1.00195;729
203784;0.148364;-0.0635843;-1.24054;0.460815;3.384;1.93329;1.42822;54;0.99707;1.00195;727
203829;0.148364;-0.0635843;-1.24054;0.460815;3.404;2.32086;1.45264;54;0.999023;1.00195;726
203875;0.148364;-0.0635843;-1.24054;0.460815;3.38;2.07367;1.08795;54;0.999023;1;731
203917;0.148364;-0.0635843;-1.24054;0.460815;3.38;1.98059;1.32599;54;0.999023;1;732
203956;0.148364;-0.0635843;-1.24054;0.460815;3.384;2.08435;1.39313;54;1;1;732
203997;0.148364;-0.0635843;-1.24054;0.460815;3.384;2.14386;1.46179;54;1.00391;1;727
204036;0.148364;-0.0635843;-1.24054;0.460815;3.38;2.31934;1.5213;54;1.00391;1;733
204079;0.148364;-0.0635843;-1.24054;0.460815;3.384;2.30255;1.55792;54;1.00391;1;732
204125;0.148364;-0.0635843;-1.24054;0.460815;3.392;2.30713;1.59149;54;1.00391;1;726
204166;0.148364;-0.0635843;-1.24054;0.460815;3.344;2.45209;1.59302;54;1.00488;1;728
204205;0.148364;-0.0635843;-1.24054;0.460815;3.332;2.30713;1.59759;54;1.00488;1;731
204246;0.148364;-0.0635843;-1.24054;0.460815;3.344;2.97546;1.57776;54;1.00684;1;726
204285;0.148364;-0.0635843;-1.24054;0.460815;3.364;2.84729;1.56403;54;1.00684;1;724
204326;0.148364;-0.0635843;-1.24054;0.460815;3.388;3.14484;1.52588;54;1.00879;1;720
204365;0.148364;-0.0635843;-1.24054;0.460815;3.384;3.20587;1.49994;54;1.00879;1;723
204407;0.148364;-0.0635843;-1.24054;0.460815;3.408;3.06549;1.46484;54;1.00684;1;722
204446;0.148364;-0.0635843;-1.24054;0.460815;3.42;3.13721;1.4328;54;1.00684;1;719
204486;0.148364;-0.0635843;-1.24054;0.460815;3.408;3.43018;1.3916;54;1.00879;1;723
204525;0.148364;-0.0635843;-1.24054;0.460815;3.388;3.27454;1.55792;54;1.00684;1.00195;724
204565;0.148364;-0.0635843;-1.24054;0.460815;3.416;2.88086;1.52741;54;1.00488;1.00195;720
204605;0.148364;-0.0635843;-1.24054;0.460815;3.38;2.70844;1.49841;54;1.00293;1.00195;719
204645;0.148364;-0.0635843;-1.24054;0.460815;3.296;2.96936;1.49383;54;1.00293;1.00195;724
204688;0.148364;-0.0635843;-1.24054;0.460815;3.296;3.18756;1.4328;54;1.00391;1.00195;724
204725;0.148364;-0.0635843;-1.24054;0.460815;3.316;2.85492;1.37482;54;1.00195;1.00195;719
204768;0.148364;-0.0635843;-1.24054;0.460815;3.34;3.12805;1.49994;54;1.00195;1.00293;717
204817;0.148364;-0.0635843;-1.24054;0.460815;3.332;3.17383;1.35498;54;1.00195;1.00293;718
204858;0.148364;-0.0635843;-1.24054;0.460815;3.348;3.29895;1.31683;54;1.00293;1.00293;718
204908;0.148364;-0.0635843;-1.24054;0.460815;3.484;3.19061;1.65558;54;1.00195;1.00488;717
204945;0.148364;-0.0635843;-1.24054;0.460815;3.416;3.15704;1.46637;54;1.00195;1.00488;713
204986;0.148364;-0.0635843;-1.24054;0.460815;3.392;3.12805;1.36719;54;1.00195;1.00488;717
205027;0.148364;-0.0635843;-1.24054;0.460815;3.384;3.07159;1.474;54;1.00195;1.00488;719
205068;0.148364;-0.0635843;-1.24054;0.460815;3.356;3.02887;1.58691;54;1.00195;1.00586;715
205107;0.148364;-0.0635843;-1.24054;0.460815;3.396;3.08075;1.62048;54;1.00293;1.00586;718
205145;0.148364;-0.0635843;-1.24054;0.460815;3.388;3.44544;1.66168;54;1.00488;1.00586;720
205187;0.148364;-0.0635843;-1.24054;0.460815;3.34;3.5965;1.68915;54;1.00684;1.00586;720
205224;0.148364;-0.0635843;-1.24054;0.460815;3.34;3.36761;1.73187;54;1.00684;1.00586;720
205267;0.148364;-0.0635843;-1.24054;0.460815;3.388;3.3081;2.35901;54;1.00684;1.00879;720
205304;0.148364;-0.0635843;-1.24054;0.460815;3.384;3.90778;2.10876;54;1.01074;1.00879;721
205345;0.148364;-0.0635843;-1.24054;0.460815;3.372;3.91693;1.83716;54;1.01269;1.00586;717
205385;0.148364;-0.0635843;-1.24054;0.460815;3.416;3.89099;2.45209;54;1.01269;1.00879;714
205426;0.148364;-0.0635843;-1.24054;0.460815;3.508;4.05884;2.19727;54;1.01465;1.00879;716
205468;0.148364;-0.0635843;-1.24054;0.460815;3.504;3.98712;2.27203;54;1.01465;1.00879;716
205506;0.148364;-0.0635843;-1.24054;0.460815;3.516;4.1214;1.75934;54;1.0166;1.00586;711
205546;0.148364;-0.0635843;-1.24054;0.460815;3.476;3.68347;2.13318;54;1.01465;1.00586;717
205586;0.148364;-0.0635843;-1.24054;0.460815;3.508;3.84216;2.18201;54;1.01465;1.00586;716
205625;0.148364;-0.0635843;-1.24054;0.460815;3.504;3.83453;2.21252;54;1.01465;1.00586;715
205665;0.148364;-0.0635843;-1.24054;0.460815;3.508;3.85742;2.2644;54;1.01465;1.00586;714
205705;0.148364;-0.0635843;-1.24054;0.460815;3.476;3.49579;2.19421;54;1.01269;1.00488;720
205750;0.148364;-0.0635843;-1.24054;0.460815;3.492;3.32184;2.19421;54;1.01074;1.00488;718
205796;0.148364;-0.0635843;-1.24054;0.460815;3.484;3.58429;2.1759;54;1.01074;1.00488;717
205836;0.148364;-0.0635843;-1.24054;0.460815;3.46;3.66669;1.98669;54;1.01074;1.00293;717
205877;0.148364;-0.0635843;-1.24054;0.460815;3.416;3.50952;1.9577;54;1.00879;1.00293;722
205915;0.148364;-0.0635843;-1.24054;0.460815;3.468;3.34168;1.92413;54;1.00684;1.00293;721
205956;0.148364;-0.0635843;-1.24054;0.460815;3.484;3.19519;1.89209;54;1.00488;1.00293;717
205997;0.148364;-0.0635843;-1.24054;0.460815;3.492;3.26538;1.87683;54;1.00488;1.00293;717
206036;0.148364;-0.0635843;-1.24054;0.460815;3.46;3.32489;1.82648;54;1.00488;1.00195;722
206076;0.148364;-0.0635843;-1.24054;0.460815;3.492;3.17535;1.69983;54;1.00293;1.00195;720
206116;0.148364;-0.0635843;-1.24054;0.460815;3.516;3.2074;1.8631;54;1.00293;1.00293;716
206157;0.148364;-0.0635843;-1.24054;0.460815;3.484;3.24554;1.56097;54;1.00293;1.00195;719
206197;0.148364;-0.0635843;-1.24054;0.460815;3.432;3.31879;1.62964;54;1.00195;1.00195;723
206237;0.148364;-0.0635843;-1.24054;0.460815;3.436;2.88696;1.76392;54;1;1.00293;717
206278;0.148364;-0.0635843;-1.24054;0.460815;3.46;3.15857;1.60828;54;1;1.00293;725
206315;0.148364;-0.0635843;-1.24054;0.460815;3.46;3.24707;1.54724;54;1;1.00293;725
206358;0.148364;-0.0635843;-1.24054;0.460815;3.372;3.28369;1.48621;54;1;1.00293;728
206396;0.148364;-0.0635843;-1.24054;0.460815;3.372;3.19214;1.64642;54;0.999023;1.00488;726
206438;0.148364;-0.0635843;-1.24054;0.460815;3.456;2.948;1.62354;54;0.99707;1.00488;728
206487;0.148364;-0.0635843;-1.24054;0.460815;3.444;2.90832;1.6037;54;0.99707;1.00488;728
206526;0.148364;-0.0635843;-1.24054;0.460815;3.372;2.86102;1.6098;54;0.99707;1.00488;729
206564;0.148364;-0.0635843;-1.24054;0.460815;3.372;2.67487;1.62964;54;0.996094;1.00488;726
206606;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.59857;1.66016;54;0.996094;1.00488;728
206648;0.148364;-0.0635843;-1.24054;0.460815;3.396;2.53143;1.68762;54;0.996094;1.00488;730
206689;0.148364;-0.0635843;-1.24054;0.460815;3.336;2.45972;1.7334;54;0.996094;1.00488;729
206738;0.148364;-0.0635843;-1.24054;0.460815;3.348;1.9455;1.77307;54;0.994141;1.00488;728
206785;0.148364;-0.0635843;-1.24054;0.460815;3.42;2.04468;1.83106;54;0.994141;1.00488;723
206827;0.148364;-0.0635843;-1.24054;0.460815;3.348;2.42157;1.68304;54;0.99707;1.00293;724
206875;0.148364;-0.0635843;-1.24054;0.460815;3.344;2.07977;1.71661;54;0.996094;1.00293;729
206915;0.148364;-0.0635843;-1.24054;0.460815;3.484;2.12402;1.72272;54;0.996094;1.00195;728
206955;0.148364;-0.0635843;-1.24054;0.460815;3.524;2.05536;1.67236;54;0.996094;1.00195;726
206997;0.148364;-0.0635843;-1.24054;0.460815;3.368;2.30408;1.75476;54;0.999023;1.00195;724
207036;0.148364;-0.0635843;-1.24054;0.460815;3.348;2.09808;1.44196;54;0.999023;1;730
207076;0.148364;-0.0635843;-1.24054;0.460815;3.412;2.13318;1.68915;54;0.999023;1;730
207114;0.148364;-0.0635843;-1.24054;0.460815;3.44;2.19879;1.72577;54;1;1;727
207157;0.148364;-0.0635843;-1.24054;0.460815;3.44;2.42157;1.67084;54;1.00293;0.999023;724
207205;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.34375;1.6922;54;1.00195;0.999023;727
207246;0.148364;-0.0635843;-1.24054;0.460815;3.524;2.48108;1.48926;54;1.00195;0.99707;727
207284;0.148364;-0.0635843;-1.24054;0.460815;3.532;2.5238;1.48468;54;1.00195;0.99707;723
207325;0.148364;-0.0635843;-1.24054;0.460815;3.42;2.69318;1.46179;54;1.00293;0.99707;725
207364;0.148364;-0.0635843;-1.24054;0.460815;3.396;2.74658;1.4389;54;1.00293;0.99707;729
207406;0.148364;-0.0635843;-1.24054;0.460815;3.484;2.70844;1.40076;54;1.00195;0.99707;730
207447;0.148364;-0.0635843;-1.24054;0.460815;3.5;2.77405;1.34888;54;1.00195;0.99707;728
207488;0.148364;-0.0635843;-1.24054;0.460815;3.452;2.84882;1.3031;54;1.00195;0.99707;725
207534;0.148364;-0.0635843;-1.24054;0.460815;3.428;2.66266;1.27258;54;0.999023;0.99707;729
207576;0.148364;-0.0635843;-1.24054;0.460815;3.532;2.63825;1.21918;54;0.99707;0.99707;725
207617;0.148364;-0.0635843;-1.24054;0.460815;3.524;2.43683;1.40076;54;0.99707;0.999023;723
207659;0.148364;-0.0635843;-1.24054;0.460815;3.3;2.45819;1.36261;54;0.999023;0.999023;721
207707;0.148364;-0.0635843;-1.24054;0.460815;3.312;2.57263;1.40991;54;0.99707;1;725
207746;0.148364;-0.0635843;-1.24054;0.460815;3.42;2.66571;1.35345;54;0.99707;1;726
207786;0.148364;-0.0635843;-1.24054;0.460815;3.452;3.17993;1.66626;54;0.999023;1.00195;722
207826;0.148364;-0.0635843;-1.24054;0.460815;3.348;3.23944;1.41449;54;1;1.00195;720
207866;0.148364;-0.0635843;-1.24054;0.460815;3.344;3.06397;1.36414;54;0.999023;1.00195;722
207907;0.148364;-0.0635843;-1.24054;0.460815;3.44;3.05786;1.43738;54;0.999023;1.00293;719
207946;0.148364;-0.0635843;-1.24054;0.460815;3.44;3.24554;1.41144;54;0.999023;1.00293;720
207985;0.148364;-0.0635843;-1.24054;0.460815;3.412;3.22113;1.40076;54;1;1.00293;716
208026;0.148364;-0.0635843;-1.24054;0.460815;3.416;2.86255;1.79138;54;0.999023;1.00488;720
208068;0.148364;-0.0635843;-1.24054;0.460815;3.464;2.69165;1.62659;54;0.99707;1.00488;722
208116;0.148364;-0.0635843;-1.24054;0.460815;3.5;2.51923;1.6449;54;0.996094;1.00488;718
208157;0.148364;-0.0635843;-1.24054;0.460815;3.372;2.43835;1.67084;54;0.996094;1.00488;724
208196;0.148364;-0.0635843;-1.24054;0.460815;3.36;2.35748;1.71204;54;0.995117;1.00488;726
208235;0.148364;-0.0635843;-1.24054;0.460815;3.404;2.16827;1.73645;54;0.995117;1.00488;731
208276;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.09351;1.79138;54;0.995117;1.00488;725
208318;0.148364;-0.0635843;-1.24054;0.460815;3.38;2.34985;1.83868;54;0.99707;1.00488;726
208365;0.148364;-0.0635843;-1.24054;0.460815;3.38;2.41547;1.88599;54;0.999023;1.00488;729
208405;0.148364;-0.0635843;-1.24054;0.460815;3.46;2.58179;1.90887;54;1;1.00488;729
208446;0.148364;-0.0635843;-1.24054;0.460815;3.492;2.84119;1.96533;54;1.00195;1.00488;728
208485;0.148364;-0.0635843;-1.24054;0.460815;3.408;3.08075;2.05383;54;1.00488;1.00488;728
208526;0.148364;-0.0635843;-1.24054;0.460815;3.404;2.80762;2.1286;54;1.00488;1.00488;733
208565;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.51923;1.78375;54.75;1.00293;1.00293;732
208606;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.47345;2.04315;54.75;1.00293;1.00293;731
208649;0.148364;-0.0635843;-1.24054;0.460815;3.428;2.89307;2.09045;54.75;1.00488;1.00293;728
208696;0.148364;-0.0635843;-1.24054;0.460815;3.408;2.69623;2.11487;54.75;1.00293;1.00293;732
208737;0.148364;-0.0635843;-1.24054;0.460815;3.508;2.50854;2.00653;54.75;1.00293;1.00195;729
208776;0.148364;-0.0635843;-1.24054;0.460815;3.516;2.43988;2.01569;54.75;1.00195;1.00195;728
208817;0.148364;-0.0635843;-1.24054;0.460815;3.404;2.6062;2.00195;54.75;1.00293;1.00195;725
208856;0.148364;-0.0635843;-1.24054;0.460815;3.392;2.67334;1.98059;54.75;1.00293;1.00195;731
208897;0.148364;-0.0635843;-1.24054;0.460815;3.452;2.72369;1.7456;54.75;1.00293;1;732
208947;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.8305;1.69678;54.75;1.00293;1;730
208985;0.148364;-0.0635843;-1.24054;0.460815;3.404;3.14331;1.66779;54.75;1.00488;1;731
209026;0.148364;-0.0635843;-1.24054;0.460815;3.408;2.78625;1.42517;54.75;1.00293;0.999023;731
209065;0.148364;-0.0635843;-1.24054;0.460815;3.532;3.04413;1.67084;54.75;1.00293;1;728
209106;0.148364;-0.0635843;-1.24054;0.460815;3.532;2.96783;1.55334;54.75;1.00195;1;724
209145;0.148364;-0.0635843;-1.24054;0.460815;3.372;3.0014;1.52893;54.75;1.00195;1;724
209185;0.148364;-0.0635843;-1.24054;0.460815;3.368;2.64435;1.49994;54.75;1;1;728
209226;0.148364;-0.0635843;-1.24054;0.460815;3.404;2.94647;1.44196;54.75;1;1;728
209265;0.148364;-0.0635843;-1.24054;0.460815;3.432;3.02887;1.3855;54.75;1;1;726
209307;0.148364;-0.0635843;-1.24054;0.460815;3.384;3.53394;1.50299;54.75;1.00195;1.00195;724
209357;0.148364;-0.0635843;-1.24054;0.460815;3.372;2.95715;1.44501;54.75;1;1.00195;727
209398;0.148364;-0.0635843;-1.24054;0.460815;3.428;3.05023;1.41449;54.75;0.999023;1.00195;727
209437;0.148364;-0.0635843;-1.24054;0.460815;3.416;2.6123;1.48621;54.75;0.99707;1.00293;723
209486;0.148364;-0.0635843;-1.24054;0.460815;3.384;2.56195;1.46484;54.75;0.996094;1.00293;724
209528;0.148364;-0.0635843;-1.24054;0.460815;3.408;2.15912;1.47553;54.75;0.994141;1.00293;722
209565;0.148364;-0.0635843;-1.24054;0.460815;3.404;2.3056;1.49231;54.75;0.994141;1.00293;726
209604;0.148364;-0.0635843;-1.24054;0.460815;3.372;2.23389;1.70746;54.75;0.994141;1.00488;721
209645;0.148364;-0.0635843;-1.24054;0.460815;3.312;2.59247;1.74713;54.75;0.996094;1.00488;726
209686;0.148364;-0.0635843;-1.24054;0.460815;3.336;1.88751;1.78528;54.75;0.994141;1.00488;725
209725;0.148364;-0.0635843;-1.24054;0.460815;3.384;2.00653;1.80664;54.75;0.994141;1.00488;727
209767;0.148364;-0.0635843;-1.24054;0.460815;3.368;1.95923;1.85394;54.75;0.994141;1.00488;723
209805;0.148364;-0.0635843;-1.24054;0.460815;3.332;2.11029;1.9104;54.75;0.996094;1.00488;722
209847;0.148364;-0.0635843;-1.24054;0.460815;3.32;1.62354;1.94855;54.75;0.994141;1.00488;725
209887;0.148364;-0.0635843;-1.24054;0.460815;3.372;1.77765;1.96533;54.75;0.994141;1.00488;724
209936;0.148364;-0.0635843;-1.24054;0.460815;3.372;1.96381;1.99127;54.75;0.996094;1.00488;720
209976;0.148364;-0.0635843;-1.24054;0.460815;3.344;1.97754;2.05994;54.75;0.99707;1.00488;720
210016;0.148364;-0.0635843;-1.24054;0.460815;3.34;1.68457;2.12402;54.75;0.99707;1.00293;723
210055;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.22778;2.00348;54.75;0.999023;1.00293;722
210097;0.148364;-0.0635843;-1.24054;0.460815;3.44;1.97906;2.04925;54.75;1;1.00293;717
210138;0.148364;-0.0635843;-1.24054;0.460815;3.428;2.28272;2.09656;54.75;1.00293;1.00293;715
210187;0.148364;-0.0635843;-1.24054;0.460815;3.432;2.39868;1.9577;54.75;1.00293;1.00195;720
210226;0.148364;-0.0635843;-1.24054;0.460815;3.484;2.31018;2.04925;54.75;1.00195;1.00195;719
210266;0.148364;-0.0635843;-1.24054;0.460815;3.464;2.76794;2.05994;54.75;1.00391;1.00195;716
210307;0.148364;-0.0635843;-1.24054;0.460815;3.44;2.83508;2.05536;54.75;1.00488;1.00195;718
210348;0.148364;-0.0635843;-1.24054;0.460815;3.44;2.80762;2.03552;54.75;1.00488;1.00195;720
210389;0.148364;-0.0635843;-1.24054;0.460815;3.528;3.28827;2.11487;54.75;1.00684;1.00293;724
210436;0.148364;-0.0635843;-1.24054;0.460815;3.484;3.56445;2.10266;54.75;1.00879;1.00293;720
210478;0.148364;-0.0635843;-1.24054;0.460815;3.484;3.67126;2.07214;54.75;1.01074;1.00293;721
210529;0.148364;-0.0635843;-1.24054;0.460815;3.5;3.7796;2.39563;54.75;1.01074;1.00488;719
210576;0.148364;-0.0635843;-1.24054;0.460815;3.524;3.87878;2.1759;54.75;1.01074;1.00488;723
210616;0.148364;-0.0635843;-1.24054;0.460815;3.492;4.33655;2.14233;54.75;1.01269;1.00488;724
210657;0.148364;-0.0635843;-1.24054;0.460815;3.44;4.20685;2.13013;54.75;1.01269;1.00488;720
210706;0.148364;-0.0635843;-1.24054;0.460815;3.404;4.10156;2.18964;54.75;1.01074;1.00586;724
210748;0.148364;-0.0635843;-1.24054;0.460815;3.38;4.216;2.73285;54.75;1.01074;1.00879;723
210794;0.148364;-0.0635843;-1.24054;0.460815;3.388;4.31976;2.36053;54.75;1.01074;1.00879;725
210836;0.148364;-0.0635843;-1.24054;0.460815;3.336;4.42352;2.30713;54.75;1.01074;1.00879;725
210876;0.148364;-0.0635843;-1.24054;0.460815;3.428;4.23279;2.46277;54.75;1.00879;1.01074;721
210916;0.148364;-0.0635843;-1.24054;0.460815;3.404;4.26788;2.43073;54.75;1.00879;1.01074;719
210957;0.148364;-0.0635843;-1.24054;0.460815;3.404;4.27856;2.42615;54.75;1.00879;1.01074;720
210998;0.148364;-0.0635843;-1.24054;0.460815;3.32;4.28619;2.40936;54.75;1.00879;1.01269;722
211046;0.148364;-0.0635843;-1.24054;0.460815;3.4;3.57819;2.62604;54.75;1.00488;1.01269;717
211085;0.148364;-0.0635843;-1.24054;0.460815;3.452;3.5202;2.65198;54.75;1.00391;1.01269;718
211126;0.148364;-0.0635843;-1.24054;0.460815;3.428;3.5553;2.69318;54.75;1.00391;1.01269;719
211166;0.148364;-0.0635843;-1.24054;0.460815;3.368;3.0838;2.34528;54.75;1.00195;1.01074;721
211207;0.148364;-0.0635843;-1.24054;0.460815;3.38;2.79999;2.57416;54.75;1;1.01074;719
211250;0.148364;-0.0635843;-1.24054;0.460815;3.36;2.92206;2.61993;54.75;1;1.01074;717
211297;0.148364;-0.0635843;-1.24054;0.460815;3.336;2.87323;2.2995;54.75;1;1.00879;722
211335;0.148364;-0.0635843;-1.24054;0.460815;3.3;2.80151;2.22778;54.75;0.999023;1.00586;720
211376;0.148364;-0.0635843;-1.24054;0.460815;3.396;2.6413;2.26288;54.75;0.999023;1.00586;718
211416;0.148364;-0.0635843;-1.24054;0.460815;3.388;2.60468;2.10266;54.75;0.999023;1.00488;714
211457;0.148364;-0.0635843;-1.24054;0.460815;3.38;2.54974;2.21558;54.75;0.999023;1.00488;719
